Symbol,Signal,Type,EntryTime,Macro,Phase,Month,PnL_USD,ExitReason,BarsHeld
BTCUSDT,LiquiditySweepLong,LONG,2025-08-21T18:00:00.000Z,DOWN,TRAIN,2025-08,-0.66,STOP,18
BTCUSDT,LiquiditySweepLong,LONG,2025-08-22T13:00:00.000Z,DOWN,TRAIN,2025-08,2.34,TP2,1
BTCUSDT,LiquiditySweepLong,LONG,2025-08-23T16:00:00.000Z,DOWN,TRAIN,2025-08,-0.70,STOP,24
BTCUSDT,LiquiditySweepLong,LONG,2025-08-25T14:00:00.000Z,DOWN,TRAIN,2025-08,-1.68,STOP,6
BTCUSDT,LiquiditySweepLong,LONG,2025-08-25T22:00:00.000Z,DOWN,TRAIN,2025-08,-1.06,STOP,2
BTCUSDT,LiquiditySweepLong,LONG,2025-08-29T10:00:00.000Z,FLAT,TRAIN,2025-08,-0.83,STOP,3
BTCUSDT,LiquiditySweepLong,LONG,2025-08-31T14:00:00.000Z,DOWN,TRAIN,2025-08,-0.57,STOP,10
BTCUSDT,LiquiditySweepLong,LONG,2025-09-01T05:00:00.000Z,DOWN,TRAIN,2025-09,1.22,TP1,3
BTCUSDT,LiquiditySweepLong,LONG,2025-09-05T18:00:00.000Z,FLAT,TRAIN,2025-09,-1.14,STOP,22
BTCUSDT,LiquiditySweepLong,LONG,2025-09-15T02:00:00.000Z,UP,TRAIN,2025-09,-0.76,STOP,11
BTCUSDT,LiquiditySweepLong,LONG,2025-09-15T14:00:00.000Z,UP,TRAIN,2025-09,0.71,TP1,15
BTCUSDT,LiquiditySweepLong,LONG,2025-09-19T00:00:00.000Z,FLAT,TRAIN,2025-09,-0.96,STOP,11
BTCUSDT,LiquiditySweepLong,LONG,2025-09-19T16:00:00.000Z,FLAT,TRAIN,2025-09,-0.82,STOP,3
BTCUSDT,LiquiditySweepLong,LONG,2025-09-23T03:00:00.000Z,UP,TRAIN,2025-09,-0.87,STOP,25
BTCUSDT,LiquiditySweepLong,LONG,2025-09-24T05:00:00.000Z,UP,TRAIN,2025-09,-1.61,STOP,32
BTCUSDT,LiquiditySweepLong,LONG,2025-09-30T11:00:00.000Z,DOWN,TRAIN,2025-09,0.88,TP1,8
BTCUSDT,LiquiditySweepLong,LONG,2025-10-04T17:00:00.000Z,UP,TRAIN,2025-10,0.76,TP2,9
BTCUSDT,LiquiditySweepLong,LONG,2025-10-07T09:00:00.000Z,UP,TRAIN,2025-10,-0.92,STOP,5
BTCUSDT,LiquiditySweepLong,LONG,2025-10-07T19:00:00.000Z,UP,TRAIN,2025-10,-1.13,STOP,45
BTCUSDT,LiquiditySweepLong,LONG,2025-10-11T21:00:00.000Z,UP,TRAIN,2025-10,2.25,TP1,19
BTCUSDT,LiquiditySweepLong,LONG,2025-10-14T14:00:00.000Z,UP,TRAIN,2025-10,-1.61,STOP,43
BTCUSDT,LiquiditySweepLong,LONG,2025-10-16T10:00:00.000Z,DOWN,TRAIN,2025-10,-1.82,STOP,5
BTCUSDT,LiquiditySweepLong,LONG,2025-10-16T21:00:00.000Z,DOWN,TRAIN,2025-10,-1.18,STOP,9
BTCUSDT,LiquiditySweepLong,LONG,2025-10-17T11:00:00.000Z,DOWN,TRAIN,2025-10,3.90,TP1,64
BTCUSDT,LiquiditySweepLong,LONG,2025-10-28T06:00:00.000Z,DOWN,TRAIN,2025-10,1.24,TP1,8
BTCUSDT,LiquiditySweepLong,LONG,2025-10-28T22:00:00.000Z,DOWN,TRAIN,2025-10,-1.14,STOP,17
BTCUSDT,LiquiditySweepLong,LONG,2025-10-30T16:00:00.000Z,DOWN,TRAIN,2025-10,-1.02,STOP,1
BTCUSDT,LiquiditySweepLong,LONG,2025-11-02T17:00:00.000Z,FLAT,TRAIN,2025-11,-0.71,STOP,5
BTCUSDT,LiquiditySweepLong,LONG,2025-11-02T23:00:00.000Z,FLAT,TRAIN,2025-11,-1.21,STOP,3
BTCUSDT,LiquiditySweepLong,LONG,2025-11-03T11:00:00.000Z,FLAT,TRAIN,2025-11,-1.22,STOP,4
BTCUSDT,LiquiditySweepLong,LONG,2025-11-03T17:00:00.000Z,DOWN,TRAIN,2025-11,-2.16,STOP,12
BTCUSDT,LiquiditySweepLong,LONG,2025-11-04T22:00:00.000Z,DOWN,TRAIN,2025-11,4.41,TP1,122
BTCUSDT,LiquiditySweepLong,LONG,2025-11-11T14:00:00.000Z,DOWN,TRAIN,2025-11,-0.80,STOP,1
BTCUSDT,LiquiditySweepLong,LONG,2025-11-11T18:00:00.000Z,DOWN,TRAIN,2025-11,-0.83,STOP,3
BTCUSDT,LiquiditySweepLong,LONG,2025-11-13T21:00:00.000Z,FLAT,TRAIN,2025-11,-1.08,STOP,7
BTCUSDT,LiquiditySweepLong,LONG,2025-11-15T00:00:00.000Z,DOWN,TRAIN,2025-11,-1.41,STOP,41
BTCUSDT,LiquiditySweepLong,LONG,2025-11-16T23:00:00.000Z,DOWN,TRAIN,2025-11,-1.54,STOP,18
BTCUSDT,LiquiditySweepLong,LONG,2025-11-17T21:00:00.000Z,DOWN,TRAIN,2025-11,-0.99,STOP,5
BTCUSDT,LiquiditySweepLong,LONG,2025-11-18T05:00:00.000Z,DOWN,TRAIN,2025-11,2.17,TP1,10
BTCUSDT,LiquiditySweepLong,LONG,2025-11-19T20:00:00.000Z,DOWN,TRAIN,2025-11,2.02,TP1,4
BTCUSDT,LiquiditySweepLong,LONG,2025-11-20T19:00:00.000Z,DOWN,TRAIN,2025-11,-0.96,STOP,7
BTCUSDT,LiquiditySweepLong,LONG,2025-11-24T11:00:00.000Z,DOWN,TRAIN,2025-11,-0.93,STOP,3
BTCUSDT,LiquiditySweepLong,LONG,2025-11-24T15:00:00.000Z,DOWN,TRAIN,2025-11,3.03,TP1,50
BTCUSDT,LiquiditySweepLong,LONG,2025-11-28T18:00:00.000Z,DOWN,TRAIN,2025-11,-0.98,STOP,54
BTCUSDT,LiquiditySweepLong,LONG,2025-12-01T06:00:00.000Z,FLAT,TRAIN,2025-12,-1.00,STOP,6
BTCUSDT,LiquiditySweepLong,LONG,2025-12-04T20:00:00.000Z,DOWN,TRAIN,2025-12,-1.88,STOP,17
BTCUSDT,LiquiditySweepLong,LONG,2025-12-05T15:00:00.000Z,FLAT,TRAIN,2025-12,-0.92,STOP,1
BTCUSDT,LiquiditySweepLong,LONG,2025-12-07T00:00:00.000Z,DOWN,TRAIN,2025-12,-0.83,STOP,13
BTCUSDT,LiquiditySweepLong,LONG,2025-12-09T06:00:00.000Z,DOWN,TRAIN,2025-12,2.41,TP2,9
BTCUSDT,LiquiditySweepLong,LONG,2025-12-10T15:00:00.000Z,DOWN,TRAIN,2025-12,1.78,TP2,5
BTCUSDT,LiquiditySweepLong,LONG,2025-12-11T04:00:00.000Z,FLAT,TRAIN,2025-12,2.32,TP1,17
BTCUSDT,LiquiditySweepLong,LONG,2025-12-12T17:00:00.000Z,FLAT,TRAIN,2025-12,-0.94,STOP,42
BTCUSDT,LiquiditySweepLong,LONG,2025-12-15T00:00:00.000Z,FLAT,TRAIN,2025-12,-1.24,STOP,15
BTCUSDT,LiquiditySweepLong,LONG,2025-12-24T15:00:00.000Z,FLAT,TRAIN,2025-12,1.54,TP1,35
BTCUSDT,LiquiditySweepLong,LONG,2025-12-28T21:00:00.000Z,FLAT,TRAIN,2025-12,0.53,TP1,3
BTCUSDT,LiquiditySweepLong,LONG,2025-12-31T21:00:00.000Z,FLAT,TRAIN,2025-12,1.37,TP1,36
BTCUSDT,LiquiditySweepLong,LONG,2026-01-06T19:00:00.000Z,UP,TEST,2026-01,-1.16,STOP,20
BTCUSDT,LiquiditySweepLong,LONG,2026-01-08T04:00:00.000Z,UP,TEST,2026-01,-0.74,STOP,2
BTCUSDT,LiquiditySweepLong,LONG,2026-01-08T15:00:00.000Z,UP,TEST,2026-01,3.15,TP1,124
BTCUSDT,LiquiditySweepLong,LONG,2026-01-15T15:00:00.000Z,UP,TEST,2026-01,-1.40,STOP,4
BTCUSDT,LiquiditySweepLong,LONG,2026-01-15T21:00:00.000Z,UP,TEST,2026-01,-0.76,STOP,18
BTCUSDT,LiquiditySweepLong,LONG,2026-01-20T00:00:00.000Z,UP,TEST,2026-01,-0.88,STOP,5
BTCUSDT,LiquiditySweepLong,LONG,2026-01-20T20:00:00.000Z,UP,TEST,2026-01,-0.78,STOP,2
BTCUSDT,LiquiditySweepLong,LONG,2026-01-21T18:00:00.000Z,UP,TEST,2026-01,-1.58,STOP,96
BTCUSDT,LiquiditySweepLong,LONG,2026-01-26T00:00:00.000Z,DOWN,TEST,2026-01,1.86,TP1,15
BTCUSDT,LiquiditySweepLong,LONG,2026-02-02T00:00:00.000Z,DOWN,TEST,2026-02,-2.62,STOP,3
BTCUSDT,LiquiditySweepLong,LONG,2026-02-04T23:00:00.000Z,DOWN,TEST,2026-02,-1.91,STOP,3
BTCUSDT,LiquiditySweepLong,LONG,2026-02-05T06:00:00.000Z,DOWN,TEST,2026-02,-1.37,STOP,5
BTCUSDT,LiquiditySweepLong,LONG,2026-02-09T15:00:00.000Z,DOWN,TEST,2026-02,-1.96,STOP,23
BTCUSDT,LiquiditySweepLong,LONG,2026-02-10T15:00:00.000Z,DOWN,TEST,2026-02,-2.28,STOP,13
BTCUSDT,LiquiditySweepLong,LONG,2026-02-12T19:00:00.000Z,DOWN,TEST,2026-02,2.07,TP1,18
BTCUSDT,LiquiditySweepLong,LONG,2026-02-15T20:00:00.000Z,DOWN,TEST,2026-02,1.42,TP1,16
BTCUSDT,LiquiditySweepLong,LONG,2026-02-17T16:00:00.000Z,FLAT,TEST,2026-02,-1.53,STOP,26
BTCUSDT,LiquiditySweepLong,LONG,2026-02-19T14:00:00.000Z,FLAT,TEST,2026-02,2.02,TP1,15
BTCUSDT,LiquiditySweepLong,LONG,2026-02-22T18:00:00.000Z,FLAT,TEST,2026-02,-0.65,STOP,6
BTCUSDT,LiquiditySweepLong,LONG,2026-02-23T20:00:00.000Z,DOWN,TEST,2026-02,-0.93,STOP,5
BTCUSDT,LiquiditySweepLong,LONG,2026-02-24T14:00:00.000Z,DOWN,TEST,2026-02,2.91,TP1,11
BTCUSDT,LiquiditySweepLong,LONG,2026-02-27T23:00:00.000Z,DOWN,TEST,2026-02,-1.65,STOP,7
BTCUSDT,LiquiditySweepLong,LONG,2026-03-03T15:00:00.000Z,FLAT,TEST,2026-03,4.40,TP1,17
BTCUSDT,LiquiditySweepLong,LONG,2026-03-06T06:00:00.000Z,DOWN,TEST,2026-03,-0.92,STOP,6
BTCUSDT,LiquiditySweepLong,LONG,2026-03-08T03:00:00.000Z,DOWN,TEST,2026-03,-0.57,STOP,1
BTCUSDT,LiquiditySweepLong,LONG,2026-03-11T13:00:00.000Z,FLAT,TEST,2026-03,3.33,TP1,47
BTCUSDT,LiquiditySweepLong,LONG,2026-03-17T14:00:00.000Z,UP,TEST,2026-03,-1.53,STOP,21
BTCUSDT,LiquiditySweepLong,LONG,2026-03-18T21:00:00.000Z,UP,TEST,2026-03,-1.30,STOP,10
BTCUSDT,LiquiditySweepLong,LONG,2026-03-19T16:00:00.000Z,UP,TEST,2026-03,1.96,TP1,16
BTCUSDT,LiquiditySweepLong,LONG,2026-03-22T01:00:00.000Z,UP,TEST,2026-03,-1.30,STOP,19
BTCUSDT,LiquiditySweepLong,LONG,2026-03-26T19:00:00.000Z,FLAT,TEST,2026-03,-0.84,STOP,13
BTCUSDT,LiquiditySweepLong,LONG,2026-03-27T19:00:00.000Z,DOWN,TEST,2026-03,1.58,TP1,20
BTCUSDT,LiquiditySweepLong,LONG,2026-03-29T18:00:00.000Z,DOWN,TEST,2026-03,-0.71,STOP,4
BTCUSDT,LiquiditySweepLong,LONG,2026-04-02T09:00:00.000Z,FLAT,TEST,2026-04,-0.73,STOP,3
BTCUSDT,LiquiditySweepLong,LONG,2026-04-02T14:00:00.000Z,FLAT,TEST,2026-04,3.35,TP1,82
BTCUSDT,LiquiditySweepLong,LONG,2026-04-07T12:00:00.000Z,DOWN,TEST,2026-04,-0.76,STOP,2
BTCUSDT,LiquiditySweepLong,LONG,2026-04-09T01:00:00.000Z,DOWN,TEST,2026-04,1.48,TP2,14
BTCUSDT,LiquiditySweepLong,LONG,2026-04-11T14:00:00.000Z,UP,TEST,2026-04,1.13,TP2,4
BTCUSDT,LiquiditySweepLong,LONG,2026-04-12T16:00:00.000Z,UP,TEST,2026-04,1.68,TP2,22
BTCUSDT,LiquiditySweepLong,LONG,2026-04-19T04:00:00.000Z,UP,TEST,2026-04,-0.71,STOP,3
BTCUSDT,LiquiditySweepLong,LONG,2026-04-20T01:00:00.000Z,UP,TEST,2026-04,2.34,TP1,31
BTCUSDT,LiquiditySweepLong,LONG,2026-04-21T18:00:00.000Z,FLAT,TEST,2026-04,-1.00,STOP,1
BTCUSDT,LiquiditySweepLong,LONG,2026-04-23T04:00:00.000Z,UP,TEST,2026-04,-0.88,STOP,6
BTCUSDT,LiquiditySweepLong,LONG,2026-04-27T20:00:00.000Z,FLAT,TEST,2026-04,-0.93,STOP,15
BTCUSDT,LiquiditySweepLong,LONG,2026-04-28T15:00:00.000Z,FLAT,TEST,2026-04,1.19,TP1,13
BTCUSDT,LiquiditySweepLong,LONG,2026-05-07T05:00:00.000Z,UP,TEST,2026-05,-0.74,STOP,8
BTCUSDT,LiquiditySweepLong,LONG,2026-05-07T17:00:00.000Z,UP,TEST,2026-05,-0.84,STOP,9
BTCUSDT,LiquiditySweepLong,LONG,2026-05-08T04:00:00.000Z,UP,TEST,2026-05,1.31,TP1,37
BTCUSDT,LiquiditySweepLong,LONG,2026-05-12T12:00:00.000Z,UP,TEST,2026-05,-0.77,STOP,3
BTCUSDT,LiquiditySweepLong,LONG,2026-05-13T17:00:00.000Z,UP,TEST,2026-05,1.96,TP1,23
BTCUSDT,LiquiditySweepLong,LONG,2026-05-16T11:00:00.000Z,UP,TEST,2026-05,-0.85,STOP,36
BTCUSDT,LiquiditySweepLong,LONG,2026-05-18T07:00:00.000Z,UP,TEST,2026-05,-0.91,STOP,7
BTCUSDT,LiquiditySweepLong,LONG,2026-05-18T16:00:00.000Z,UP,TEST,2026-05,1.09,TP1,39
BTCUSDT,LiquiditySweepLong,LONG,2026-05-22T16:00:00.000Z,UP,TEST,2026-05,-0.79,STOP,2
BTCUSDT,LiquiditySweepLong,LONG,2026-05-26T03:00:00.000Z,DOWN,TEST,2026-05,0.95,TP2,7
BTCUSDT,LiquiditySweepLong,LONG,2026-05-26T16:00:00.000Z,FLAT,TEST,2026-05,-0.68,STOP,1
BTCUSDT,LiquiditySweepLong,LONG,2026-05-27T15:00:00.000Z,FLAT,TEST,2026-05,-1.02,STOP,6
BTCUSDT,LiquiditySweepLong,LONG,2026-05-27T23:00:00.000Z,FLAT,TEST,2026-05,-0.57,STOP,4
BTCUSDT,LiquiditySweepLong,LONG,2026-05-29T15:00:00.000Z,DOWN,TEST,2026-05,-1.92,STOP,68
BTCUSDT,LiquiditySweepLong,LONG,2026-06-01T17:00:00.000Z,DOWN,TEST,2026-06,-1.54,STOP,9
BTCUSDT,LiquiditySweepLong,LONG,2026-06-02T03:00:00.000Z,DOWN,TEST,2026-06,-1.41,STOP,3
BTCUSDT,LiquiditySweepLong,LONG,2026-06-02T20:00:00.000Z,DOWN,TEST,2026-06,-1.88,STOP,2
BTCUSDT,LiquiditySweepLong,LONG,2026-06-03T00:00:00.000Z,DOWN,TEST,2026-06,-1.34,STOP,3
BTCUSDT,LiquiditySweepLong,LONG,2026-06-05T16:00:00.000Z,DOWN,TEST,2026-06,-2.38,STOP,2
BTCUSDT,LiquiditySweepLong,LONG,2026-06-09T17:00:00.000Z,DOWN,TEST,2026-06,2.90,TP1,49
BTCUSDT,LiquiditySweepLong,LONG,2026-06-14T15:00:00.000Z,FLAT,TEST,2026-06,-0.56,STOP,2
BTCUSDT,LiquiditySweepLong,LONG,2026-06-16T15:00:00.000Z,DOWN,TEST,2026-06,-1.02,STOP,17
BTCUSDT,LiquiditySweepLong,LONG,2026-06-17T12:00:00.000Z,DOWN,TEST,2026-06,1.56,TP1,4
BTCUSDT,LiquiditySweepLong,LONG,2026-06-17T23:00:00.000Z,DOWN,TEST,2026-06,-1.17,STOP,6
BTCUSDT,LiquiditySweepLong,LONG,2026-06-18T06:00:00.000Z,FLAT,TEST,2026-06,-0.88,STOP,9
BTCUSDT,LiquiditySweepLong,LONG,2026-06-22T23:00:00.000Z,FLAT,TEST,2026-06,-0.64,STOP,5
BTCUSDT,LiquiditySweepLong,LONG,2026-06-28T06:00:00.000Z,DOWN,TEST,2026-06,-0.71,STOP,10
BTCUSDT,LiquiditySweepLong,LONG,2026-06-28T18:00:00.000Z,DOWN,TEST,2026-06,-0.66,STOP,1
BTCUSDT,LiquiditySweepLong,LONG,2026-06-28T20:00:00.000Z,DOWN,TEST,2026-06,-0.93,STOP,2
ETHUSDT,LiquiditySweepLong,LONG,2025-07-04T09:00:00.000Z,FLAT,TRAIN,2025-07,-1.19,STOP,4
ETHUSDT,LiquiditySweepLong,LONG,2025-07-05T20:00:00.000Z,FLAT,TRAIN,2025-07,1.55,TP1,17
ETHUSDT,LiquiditySweepLong,LONG,2025-07-11T23:00:00.000Z,FLAT,TRAIN,2025-07,-1.40,STOP,13
ETHUSDT,LiquiditySweepLong,LONG,2025-07-22T09:00:00.000Z,FLAT,TRAIN,2025-07,2.20,TP1,15
ETHUSDT,LiquiditySweepLong,LONG,2025-07-23T18:00:00.000Z,FLAT,TRAIN,2025-07,-1.64,STOP,2
ETHUSDT,LiquiditySweepLong,LONG,2025-07-23T21:00:00.000Z,FLAT,TRAIN,2025-07,-1.55,STOP,9
ETHUSDT,LiquiditySweepLong,LONG,2025-07-28T19:00:00.000Z,FLAT,TRAIN,2025-07,-1.37,STOP,5
ETHUSDT,LiquiditySweepLong,LONG,2025-07-29T03:00:00.000Z,FLAT,TRAIN,2025-07,-1.78,STOP,13
ETHUSDT,LiquiditySweepLong,LONG,2025-07-29T17:00:00.000Z,FLAT,TRAIN,2025-07,-1.62,STOP,26
ETHUSDT,LiquiditySweepLong,LONG,2025-07-30T20:00:00.000Z,FLAT,TRAIN,2025-07,-2.55,STOP,28
ETHUSDT,LiquiditySweepLong,LONG,2025-08-01T14:00:00.000Z,FLAT,TRAIN,2025-08,-1.71,STOP,3
ETHUSDT,LiquiditySweepLong,LONG,2025-08-03T00:00:00.000Z,UP,TRAIN,2025-08,2.42,TP1,11
ETHUSDT,LiquiditySweepLong,LONG,2025-08-05T16:00:00.000Z,UP,TRAIN,2025-08,-0.91,STOP,6
ETHUSDT,LiquiditySweepLong,LONG,2025-08-05T23:00:00.000Z,UP,TRAIN,2025-08,3.52,TP1,35
ETHUSDT,LiquiditySweepLong,LONG,2025-08-11T13:00:00.000Z,UP,TRAIN,2025-08,4.98,TP1,31
ETHUSDT,LiquiditySweepLong,LONG,2025-08-15T17:00:00.000Z,UP,TRAIN,2025-08,-1.75,STOP,57
ETHUSDT,LiquiditySweepLong,LONG,2025-08-18T04:00:00.000Z,UP,TRAIN,2025-08,-1.56,STOP,1
ETHUSDT,LiquiditySweepLong,LONG,2025-08-19T20:00:00.000Z,UP,TRAIN,2025-08,-1.32,STOP,3
ETHUSDT,LiquiditySweepLong,LONG,2025-08-20T02:00:00.000Z,UP,TRAIN,2025-08,3.61,TP1,14
ETHUSDT,LiquiditySweepLong,LONG,2025-08-21T18:00:00.000Z,FLAT,TRAIN,2025-08,3.80,TP2,20
ETHUSDT,LiquiditySweepLong,LONG,2025-08-25T09:00:00.000Z,UP,TRAIN,2025-08,-1.48,STOP,1
ETHUSDT,LiquiditySweepLong,LONG,2025-08-27T20:00:00.000Z,FLAT,TRAIN,2025-08,-1.51,STOP,1
ETHUSDT,LiquiditySweepLong,LONG,2025-08-28T01:00:00.000Z,FLAT,TRAIN,2025-08,2.18,TP1,7
ETHUSDT,LiquiditySweepLong,LONG,2025-08-28T21:00:00.000Z,FLAT,TRAIN,2025-08,-1.51,STOP,10
ETHUSDT,LiquiditySweepLong,LONG,2025-08-29T10:00:00.000Z,FLAT,TRAIN,2025-08,1.39,TP1,2
ETHUSDT,LiquiditySweepLong,LONG,2025-08-30T02:00:00.000Z,FLAT,TRAIN,2025-08,2.18,TP1,5
ETHUSDT,LiquiditySweepLong,LONG,2025-09-01T01:00:00.000Z,FLAT,TRAIN,2025-09,-1.52,STOP,14
ETHUSDT,LiquiditySweepLong,LONG,2025-09-02T20:00:00.000Z,FLAT,TRAIN,2025-09,2.54,TP1,18
ETHUSDT,LiquiditySweepLong,LONG,2025-09-04T17:00:00.000Z,FLAT,TRAIN,2025-09,-0.78,STOP,1
ETHUSDT,LiquiditySweepLong,LONG,2025-09-04T20:00:00.000Z,FLAT,TRAIN,2025-09,1.94,TP1,11
ETHUSDT,LiquiditySweepLong,LONG,2025-09-05T16:00:00.000Z,FLAT,TRAIN,2025-09,-1.21,STOP,24
ETHUSDT,LiquiditySweepLong,LONG,2025-09-09T03:00:00.000Z,FLAT,TRAIN,2025-09,1.49,TP1,33
ETHUSDT,LiquiditySweepLong,LONG,2025-09-13T18:00:00.000Z,UP,TRAIN,2025-09,-1.08,STOP,20
ETHUSDT,LiquiditySweepLong,LONG,2025-09-15T10:00:00.000Z,UP,TRAIN,2025-09,-0.97,STOP,5
ETHUSDT,LiquiditySweepLong,LONG,2025-09-16T15:00:00.000Z,UP,TRAIN,2025-09,-1.23,STOP,27
ETHUSDT,LiquiditySweepLong,LONG,2025-09-17T19:00:00.000Z,UP,TRAIN,2025-09,-2.44,STOP,101
ETHUSDT,LiquiditySweepLong,LONG,2025-09-24T05:00:00.000Z,UP,TRAIN,2025-09,-2.47,STOP,21
ETHUSDT,LiquiditySweepLong,LONG,2025-09-30T17:00:00.000Z,DOWN,TRAIN,2025-09,0.99,TP2,2
ETHUSDT,LiquiditySweepLong,LONG,2025-10-07T19:00:00.000Z,UP,TRAIN,2025-10,-1.01,STOP,4
ETHUSDT,LiquiditySweepLong,LONG,2025-10-08T00:00:00.000Z,UP,TRAIN,2025-10,-1.17,STOP,4
ETHUSDT,LiquiditySweepLong,LONG,2025-10-11T22:00:00.000Z,DOWN,TRAIN,2025-10,5.02,TP1,16
ETHUSDT,LiquiditySweepLong,LONG,2025-10-15T18:00:00.000Z,DOWN,TRAIN,2025-10,-2.09,STOP,21
ETHUSDT,LiquiditySweepLong,LONG,2025-10-17T10:00:00.000Z,DOWN,TRAIN,2025-10,1.62,TP1,1
ETHUSDT,LiquiditySweepLong,LONG,2025-10-17T11:00:00.000Z,DOWN,TRAIN,2025-10,5.19,TP1,51
ETHUSDT,LiquiditySweepLong,LONG,2025-10-21T06:00:00.000Z,FLAT,TRAIN,2025-10,2.41,TP1,8
ETHUSDT,LiquiditySweepLong,LONG,2025-10-22T01:00:00.000Z,FLAT,TRAIN,2025-10,-1.46,STOP,10
ETHUSDT,LiquiditySweepLong,LONG,2025-10-22T12:00:00.000Z,FLAT,TRAIN,2025-10,-2.13,STOP,9
ETHUSDT,LiquiditySweepLong,LONG,2025-10-28T04:00:00.000Z,DOWN,TRAIN,2025-10,-1.00,STOP,15
ETHUSDT,LiquiditySweepLong,LONG,2025-10-28T22:00:00.000Z,DOWN,TRAIN,2025-10,-1.78,STOP,20
ETHUSDT,LiquiditySweepLong,LONG,2025-10-30T16:00:00.000Z,DOWN,TRAIN,2025-10,-0.88,STOP,1
ETHUSDT,LiquiditySweepLong,LONG,2025-11-02T11:00:00.000Z,DOWN,TRAIN,2025-11,-1.21,STOP,3
ETHUSDT,LiquiditySweepLong,LONG,2025-11-03T17:00:00.000Z,DOWN,TRAIN,2025-11,-2.86,STOP,12
ETHUSDT,LiquiditySweepLong,LONG,2025-11-04T08:00:00.000Z,DOWN,TRAIN,2025-11,1.36,TP1,6
ETHUSDT,LiquiditySweepLong,LONG,2025-11-06T17:00:00.000Z,DOWN,TRAIN,2025-11,-2.61,STOP,18
ETHUSDT,LiquiditySweepLong,LONG,2025-11-07T15:00:00.000Z,DOWN,TRAIN,2025-11,5.87,TP1,47
ETHUSDT,LiquiditySweepLong,LONG,2025-11-14T05:00:00.000Z,FLAT,TRAIN,2025-11,-2.81,STOP,7
ETHUSDT,LiquiditySweepLong,LONG,2025-11-16T02:00:00.000Z,DOWN,TRAIN,2025-11,-2.34,STOP,13
ETHUSDT,LiquiditySweepLong,LONG,2025-11-17T21:00:00.000Z,DOWN,TRAIN,2025-11,-1.83,STOP,6
ETHUSDT,LiquiditySweepLong,LONG,2025-11-19T20:00:00.000Z,DOWN,TRAIN,2025-11,-2.52,STOP,20
ETHUSDT,LiquiditySweepLong,LONG,2025-11-24T01:00:00.000Z,DOWN,TRAIN,2025-11,3.01,TP1,16
ETHUSDT,LiquiditySweepLong,LONG,2025-11-25T15:00:00.000Z,DOWN,TRAIN,2025-11,2.59,TP1,10
ETHUSDT,LiquiditySweepLong,LONG,2025-11-27T15:00:00.000Z,DOWN,TRAIN,2025-11,1.74,TP1,17
