Symbol,Signal,Type,EntryTime,Macro,Phase,Month,PnL_USD,ExitReason,BarsHeld
SOLUSDT,EmaRetestShort,SHORT,2026-02-12T15:00:00.000Z,DOWN,TEST,2026-02,-2.44,STOP,24
SOLUSDT,EmaRetestShort,SHORT,2026-02-15T12:00:00.000Z,DOWN,TEST,2026-02,5.45,TP1,74
SOLUSDT,EmaRetestShort,SHORT,2026-02-19T02:00:00.000Z,DOWN,TEST,2026-02,-0.78,STOP,4
SOLUSDT,EmaRetestShort,SHORT,2026-02-19T08:00:00.000Z,DOWN,TEST,2026-02,-1.38,STOP,16
SOLUSDT,EmaRetestShort,SHORT,2026-02-20T13:00:00.000Z,DOWN,TEST,2026-02,-2.36,STOP,2
SOLUSDT,EmaRetestShort,SHORT,2026-02-23T10:00:00.000Z,DOWN,TEST,2026-02,-0.81,STOP,2
SOLUSDT,EmaRetestShort,SHORT,2026-02-23T13:00:00.000Z,DOWN,TEST,2026-02,1.57,TP1,3
SOLUSDT,EmaRetestShort,SHORT,2026-02-23T16:00:00.000Z,DOWN,TEST,2026-02,3.37,TP1,9
SOLUSDT,EmaRetestShort,SHORT,2026-02-26T11:00:00.000Z,DOWN,TEST,2026-02,3.90,TP1,25
SOLUSDT,EmaRetestShort,SHORT,2026-02-28T14:00:00.000Z,DOWN,TEST,2026-02,-1.76,STOP,4
SOLUSDT,EmaRetestShort,SHORT,2026-03-01T12:00:00.000Z,DOWN,TEST,2026-03,-1.03,STOP,1
SOLUSDT,EmaRetestShort,SHORT,2026-03-01T17:00:00.000Z,DOWN,TEST,2026-03,-2.71,STOP,22
SOLUSDT,EmaRetestShort,SHORT,2026-03-05T01:00:00.000Z,DOWN,TEST,2026-03,-1.79,STOP,8
SOLUSDT,EmaRetestShort,SHORT,2026-03-05T13:00:00.000Z,DOWN,TEST,2026-03,2.98,TP1,15
SOLUSDT,EmaRetestShort,SHORT,2026-03-06T08:00:00.000Z,DOWN,TEST,2026-03,2.17,TP2,4
SOLUSDT,EmaRetestShort,SHORT,2026-03-08T11:00:00.000Z,DOWN,TEST,2026-03,-1.78,STOP,16
SOLUSDT,EmaRetestShort,SHORT,2026-03-13T17:00:00.000Z,DOWN,TEST,2026-03,-1.64,STOP,53
SOLUSDT,EmaRetestShort,SHORT,2026-03-17T03:00:00.000Z,DOWN,TEST,2026-03,3.50,TP1,34
SOLUSDT,EmaRetestShort,SHORT,2026-03-22T00:00:00.000Z,DOWN,TEST,2026-03,-3.00,STOP,35
SOLUSDT,EmaRetestShort,SHORT,2026-03-24T13:00:00.000Z,DOWN,TEST,2026-03,-2.35,STOP,15
SOLUSDT,EmaRetestShort,SHORT,2026-03-27T02:00:00.000Z,DOWN,TEST,2026-03,1.48,TP2,6
SOLUSDT,EmaRetestShort,SHORT,2026-03-28T09:00:00.000Z,DOWN,TEST,2026-03,-1.07,STOP,4
SOLUSDT,EmaRetestShort,SHORT,2026-03-28T19:00:00.000Z,DOWN,TEST,2026-03,0.81,TP1,2
SOLUSDT,EmaRetestShort,SHORT,2026-03-28T21:00:00.000Z,DOWN,TEST,2026-03,3.04,TP2,25
SOLUSDT,EmaRetestShort,SHORT,2026-03-29T22:00:00.000Z,DOWN,TEST,2026-03,-1.76,STOP,2
SOLUSDT,EmaRetestShort,SHORT,2026-03-30T17:00:00.000Z,DOWN,TEST,2026-03,3.04,TP1,16
SOLUSDT,EmaRetestShort,SHORT,2026-03-31T14:00:00.000Z,DOWN,TEST,2026-03,-2.54,STOP,2
SOLUSDT,EmaRetestShort,SHORT,2026-04-01T12:00:00.000Z,DOWN,TEST,2026-04,-1.10,STOP,4
SOLUSDT,EmaRetestShort,SHORT,2026-04-01T20:00:00.000Z,DOWN,TEST,2026-04,4.31,TP1,6
SOLUSDT,EmaRetestShort,SHORT,2026-04-02T15:00:00.000Z,DOWN,TEST,2026-04,-1.14,STOP,16
SOLUSDT,EmaRetestShort,SHORT,2026-04-03T12:00:00.000Z,DOWN,TEST,2026-04,-2.13,STOP,27
SOLUSDT,EmaRetestShort,SHORT,2026-04-05T01:00:00.000Z,DOWN,TEST,2026-04,1.01,TP1,5
SOLUSDT,EmaRetestShort,SHORT,2026-04-05T06:00:00.000Z,DOWN,TEST,2026-04,-1.29,STOP,16
SOLUSDT,EmaRetestShort,SHORT,2026-04-08T14:00:00.000Z,DOWN,TEST,2026-04,-2.61,STOP,32
SOLUSDT,EmaRetestShort,SHORT,2026-04-10T00:00:00.000Z,DOWN,TEST,2026-04,-1.35,STOP,12
SOLUSDT,EmaRetestShort,SHORT,2026-04-11T03:00:00.000Z,DOWN,TEST,2026-04,-0.91,STOP,13
SOLUSDT,EmaRetestShort,SHORT,2026-04-12T18:00:00.000Z,DOWN,TEST,2026-04,-0.55,STOP,2
SOLUSDT,EmaRetestShort,SHORT,2026-04-12T22:00:00.000Z,DOWN,TEST,2026-04,-1.33,STOP,15
SOLUSDT,EmaRetestShort,SHORT,2026-04-14T16:00:00.000Z,DOWN,TEST,2026-04,-1.70,STOP,47
SOLUSDT,EmaRetestShort,SHORT,2026-04-17T05:00:00.000Z,DOWN,TEST,2026-04,-1.24,STOP,2
SOLUSDT,EmaRetestShort,SHORT,2026-04-17T10:00:00.000Z,DOWN,TEST,2026-04,-2.26,STOP,3
SOLUSDT,EmaRetestShort,SHORT,2026-04-17T23:00:00.000Z,DOWN,TEST,2026-04,1.69,TP1,11
SOLUSDT,EmaRetestShort,SHORT,2026-04-29T23:00:00.000Z,DOWN,TEST,2026-04,-0.44,STOP,1
SOLUSDT,EmaRetestShort,SHORT,2026-04-30T02:00:00.000Z,DOWN,TEST,2026-04,-1.45,STOP,25
SOLUSDT,EmaRetestShort,SHORT,2026-05-04T10:00:00.000Z,DOWN,TEST,2026-05,-1.59,STOP,27
SOLUSDT,EmaRetestShort,SHORT,2026-05-20T13:00:00.000Z,DOWN,TEST,2026-05,-1.02,STOP,1
SOLUSDT,EmaRetestShort,SHORT,2026-05-21T10:00:00.000Z,DOWN,TEST,2026-05,-1.73,STOP,7
SOLUSDT,EmaRetestShort,SHORT,2026-05-22T05:00:00.000Z,DOWN,TEST,2026-05,-0.93,STOP,7
SOLUSDT,EmaRetestShort,SHORT,2026-05-22T14:00:00.000Z,DOWN,TEST,2026-05,4.27,TP2,17
SOLUSDT,EmaRetestShort,SHORT,2026-05-24T14:00:00.000Z,DOWN,TEST,2026-05,2.80,TP1,79
SOLUSDT,EmaRetestShort,SHORT,2026-05-28T13:00:00.000Z,DOWN,TEST,2026-05,-0.98,STOP,1
SOLUSDT,EmaRetestShort,SHORT,2026-05-28T15:00:00.000Z,DOWN,TEST,2026-05,-0.92,STOP,1
SOLUSDT,EmaRetestShort,SHORT,2026-05-29T02:00:00.000Z,DOWN,TEST,2026-05,-1.35,STOP,7
SOLUSDT,EmaRetestShort,SHORT,2026-05-29T11:00:00.000Z,DOWN,TEST,2026-05,-1.09,STOP,4
SOLUSDT,EmaRetestShort,SHORT,2026-05-29T18:00:00.000Z,DOWN,TEST,2026-05,-1.61,STOP,32
SOLUSDT,EmaRetestShort,SHORT,2026-05-31T07:00:00.000Z,DOWN,TEST,2026-05,1.05,TP1,9
SOLUSDT,EmaRetestShort,SHORT,2026-05-31T16:00:00.000Z,DOWN,TEST,2026-05,-1.09,STOP,6
SOLUSDT,EmaRetestShort,SHORT,2026-06-01T01:00:00.000Z,DOWN,TEST,2026-06,3.20,TP1,35
SOLUSDT,EmaRetestShort,SHORT,2026-06-03T08:00:00.000Z,DOWN,TEST,2026-06,-0.81,STOP,2
SOLUSDT,EmaRetestShort,SHORT,2026-06-03T11:00:00.000Z,DOWN,TEST,2026-06,1.66,TP1,4
SOLUSDT,EmaRetestShort,SHORT,2026-06-04T14:00:00.000Z,DOWN,TEST,2026-06,2.49,TP1,7
SOLUSDT,EmaRetestShort,SHORT,2026-06-05T00:00:00.000Z,DOWN,TEST,2026-06,2.33,TP1,5
SOLUSDT,EmaRetestShort,SHORT,2026-06-05T17:00:00.000Z,DOWN,TEST,2026-06,2.93,TP1,1
SOLUSDT,EmaRetestShort,SHORT,2026-06-05T22:00:00.000Z,DOWN,TEST,2026-06,4.67,TP2,6
SOLUSDT,EmaRetestShort,SHORT,2026-06-06T09:00:00.000Z,DOWN,TEST,2026-06,-1.62,STOP,16
SOLUSDT,EmaRetestShort,SHORT,2026-06-07T19:00:00.000Z,DOWN,TEST,2026-06,-2.64,STOP,3
SOLUSDT,EmaRetestShort,SHORT,2026-06-09T00:00:00.000Z,DOWN,TEST,2026-06,-3.10,STOP,86
SOLUSDT,EmaRetestShort,SHORT,2026-06-12T20:00:00.000Z,DOWN,TEST,2026-06,-1.34,STOP,12
SOLUSDT,EmaRetestShort,SHORT,2026-06-14T05:00:00.000Z,DOWN,TEST,2026-06,-1.36,STOP,16
SOLUSDT,EmaRetestShort,SHORT,2026-06-16T02:00:00.000Z,DOWN,TEST,2026-06,-2.00,STOP,5
SOLUSDT,EmaRetestShort,SHORT,2026-06-16T13:00:00.000Z,DOWN,TEST,2026-06,6.06,TP2,50
SOLUSDT,EmaRetestShort,SHORT,2026-06-19T02:00:00.000Z,DOWN,TEST,2026-06,1.36,TP1,2
SOLUSDT,EmaRetestShort,SHORT,2026-06-19T04:00:00.000Z,DOWN,TEST,2026-06,-2.20,STOP,20
SOLUSDT,EmaRetestShort,SHORT,2026-06-21T20:00:00.000Z,DOWN,TEST,2026-06,-1.73,STOP,5
SOLUSDT,EmaRetestShort,SHORT,2026-06-22T03:00:00.000Z,DOWN,TEST,2026-06,-1.50,STOP,10
SOLUSDT,EmaRetestShort,SHORT,2026-06-22T14:00:00.000Z,DOWN,TEST,2026-06,4.08,TP1,16
SOLUSDT,EmaRetestShort,SHORT,2026-06-24T02:00:00.000Z,DOWN,TEST,2026-06,2.71,TP1,13
SOLUSDT,EmaRetestShort,SHORT,2026-06-24T15:00:00.000Z,DOWN,TEST,2026-06,-3.16,STOP,15
SOLUSDT,EmaRetestShort,SHORT,2026-06-25T10:00:00.000Z,DOWN,TEST,2026-06,3.99,TP2,3
SOLUSDT,EmaRetestShort,SHORT,2026-06-25T18:00:00.000Z,DOWN,TEST,2026-06,-1.94,STOP,5
SOLUSDT,EmaRetestShort,SHORT,2026-06-26T02:00:00.000Z,DOWN,TEST,2026-06,-2.67,STOP,1
SOLUSDT,EmaRetestShort,SHORT,2026-06-27T18:00:00.000Z,DOWN,TEST,2026-06,2.07,TP1,11
BNBUSDT,EmaRetestShort,SHORT,2025-11-02T22:00:00.000Z,DOWN,TRAIN,2025-11,-0.55,STOP,1
BNBUSDT,EmaRetestShort,SHORT,2025-11-03T00:00:00.000Z,DOWN,TRAIN,2025-11,2.85,TP2,3
BNBUSDT,EmaRetestShort,SHORT,2025-11-04T04:00:00.000Z,DOWN,TRAIN,2025-11,2.69,TP1,1
BNBUSDT,EmaRetestShort,SHORT,2025-11-04T15:00:00.000Z,DOWN,TRAIN,2025-11,3.49,TP1,2
BNBUSDT,EmaRetestShort,SHORT,2025-11-05T08:00:00.000Z,DOWN,TRAIN,2025-11,-1.71,STOP,5
BNBUSDT,EmaRetestShort,SHORT,2025-11-05T21:00:00.000Z,DOWN,TRAIN,2025-11,2.15,TP1,18
BNBUSDT,EmaRetestShort,SHORT,2025-11-06T15:00:00.000Z,DOWN,TRAIN,2025-11,-1.83,STOP,3
BNBUSDT,EmaRetestShort,SHORT,2025-11-07T09:00:00.000Z,DOWN,TRAIN,2025-11,-1.65,STOP,9
BNBUSDT,EmaRetestShort,SHORT,2025-11-08T23:00:00.000Z,DOWN,TRAIN,2025-11,-1.01,STOP,17
BNBUSDT,EmaRetestShort,SHORT,2025-11-10T08:00:00.000Z,DOWN,TRAIN,2025-11,2.69,TP1,33
BNBUSDT,EmaRetestShort,SHORT,2025-11-14T04:00:00.000Z,DOWN,TRAIN,2025-11,-2.09,STOP,22
BNBUSDT,EmaRetestShort,SHORT,2025-11-15T20:00:00.000Z,DOWN,TRAIN,2025-11,-1.54,STOP,10
BNBUSDT,EmaRetestShort,SHORT,2025-11-16T11:00:00.000Z,DOWN,TRAIN,2025-11,3.72,TP1,33
BNBUSDT,EmaRetestShort,SHORT,2025-11-18T01:00:00.000Z,DOWN,TRAIN,2025-11,2.36,TP2,2
BNBUSDT,EmaRetestShort,SHORT,2025-11-18T06:00:00.000Z,DOWN,TRAIN,2025-11,-1.38,STOP,2
BNBUSDT,EmaRetestShort,SHORT,2025-11-19T04:00:00.000Z,DOWN,TRAIN,2025-11,2.88,TP1,11
BNBUSDT,EmaRetestShort,SHORT,2025-11-20T06:00:00.000Z,DOWN,TRAIN,2025-11,2.47,TP1,10
BNBUSDT,EmaRetestShort,SHORT,2025-11-20T16:00:00.000Z,DOWN,TRAIN,2025-11,6.15,TP2,15
BNBUSDT,EmaRetestShort,SHORT,2025-11-21T18:00:00.000Z,DOWN,TRAIN,2025-11,-1.25,STOP,6
BNBUSDT,EmaRetestShort,SHORT,2025-11-22T04:00:00.000Z,DOWN,TRAIN,2025-11,-1.27,STOP,18
BNBUSDT,EmaRetestShort,SHORT,2025-11-23T23:00:00.000Z,DOWN,TRAIN,2025-11,-1.60,STOP,6
BNBUSDT,EmaRetestShort,SHORT,2025-11-24T09:00:00.000Z,DOWN,TRAIN,2025-11,-1.91,STOP,8
BNBUSDT,EmaRetestShort,SHORT,2025-11-25T07:00:00.000Z,DOWN,TRAIN,2025-11,-1.28,STOP,16
BNBUSDT,EmaRetestShort,SHORT,2025-11-27T12:00:00.000Z,DOWN,TRAIN,2025-11,-1.27,STOP,6
BNBUSDT,EmaRetestShort,SHORT,2025-11-28T01:00:00.000Z,DOWN,TRAIN,2025-11,-1.17,STOP,13
BNBUSDT,EmaRetestShort,SHORT,2025-11-28T16:00:00.000Z,DOWN,TRAIN,2025-11,4.71,TP1,56
BNBUSDT,EmaRetestShort,SHORT,2025-12-01T23:00:00.000Z,DOWN,TRAIN,2025-12,-0.97,STOP,2
BNBUSDT,EmaRetestShort,SHORT,2025-12-04T05:00:00.000Z,DOWN,TRAIN,2025-12,2.44,TP1,35
BNBUSDT,EmaRetestShort,SHORT,2025-12-18T03:00:00.000Z,DOWN,TRAIN,2025-12,-1.43,STOP,10
BNBUSDT,EmaRetestShort,SHORT,2025-12-18T17:00:00.000Z,DOWN,TRAIN,2025-12,-2.19,STOP,21
BNBUSDT,EmaRetestShort,SHORT,2025-12-26T19:00:00.000Z,DOWN,TRAIN,2025-12,-0.57,STOP,1
BNBUSDT,EmaRetestShort,SHORT,2025-12-26T21:00:00.000Z,DOWN,TRAIN,2025-12,-0.71,STOP,9
BNBUSDT,EmaRetestShort,SHORT,2025-12-28T01:00:00.000Z,DOWN,TRAIN,2025-12,-0.92,STOP,9
BNBUSDT,EmaRetestShort,SHORT,2025-12-29T08:00:00.000Z,DOWN,TRAIN,2025-12,-0.88,STOP,46
BNBUSDT,EmaRetestShort,SHORT,2025-12-31T15:00:00.000Z,DOWN,TRAIN,2025-12,-1.81,STOP,48
BNBUSDT,EmaRetestShort,SHORT,2026-01-03T05:00:00.000Z,DOWN,TEST,2026-01,-0.70,STOP,19
BNBUSDT,EmaRetestShort,SHORT,2026-01-05T05:00:00.000Z,DOWN,TEST,2026-01,-1.14,STOP,5
BNBUSDT,EmaRetestShort,SHORT,2026-01-26T02:00:00.000Z,DOWN,TEST,2026-01,-0.79,STOP,6
BNBUSDT,EmaRetestShort,SHORT,2026-01-26T09:00:00.000Z,DOWN,TEST,2026-01,-1.14,STOP,13
BNBUSDT,EmaRetestShort,SHORT,2026-01-27T10:00:00.000Z,DOWN,TEST,2026-01,-1.08,STOP,6
BNBUSDT,EmaRetestShort,SHORT,2026-01-28T16:00:00.000Z,DOWN,TEST,2026-01,-0.74,STOP,1
BNBUSDT,EmaRetestShort,SHORT,2026-01-29T01:00:00.000Z,DOWN,TEST,2026-01,2.06,TP2,13
BNBUSDT,EmaRetestShort,SHORT,2026-01-30T15:00:00.000Z,DOWN,TEST,2026-01,1.47,TP1,3
BNBUSDT,EmaRetestShort,SHORT,2026-01-31T03:00:00.000Z,DOWN,TEST,2026-01,1.43,TP2,5
BNBUSDT,EmaRetestShort,SHORT,2026-01-31T08:00:00.000Z,DOWN,TEST,2026-01,3.53,TP1,7
BNBUSDT,EmaRetestShort,SHORT,2026-02-01T23:00:00.000Z,DOWN,TEST,2026-02,-1.28,STOP,1
BNBUSDT,EmaRetestShort,SHORT,2026-02-02T02:00:00.000Z,DOWN,TEST,2026-02,2.82,TP1,1
BNBUSDT,EmaRetestShort,SHORT,2026-02-02T03:00:00.000Z,DOWN,TEST,2026-02,-2.18,STOP,9
BNBUSDT,EmaRetestShort,SHORT,2026-02-03T02:00:00.000Z,DOWN,TEST,2026-02,-1.64,STOP,2
BNBUSDT,EmaRetestShort,SHORT,2026-02-03T09:00:00.000Z,DOWN,TEST,2026-02,2.73,TP1,9
BNBUSDT,EmaRetestShort,SHORT,2026-02-03T21:00:00.000Z,DOWN,TEST,2026-02,2.82,TP1,17
BNBUSDT,EmaRetestShort,SHORT,2026-02-06T06:00:00.000Z,DOWN,TEST,2026-02,-2.65,STOP,7
BNBUSDT,EmaRetestShort,SHORT,2026-02-07T06:00:00.000Z,DOWN,TEST,2026-02,4.73,TP1,95
BNBUSDT,EmaRetestShort,SHORT,2026-02-11T05:00:00.000Z,DOWN,TEST,2026-02,-1.88,STOP,30
BNBUSDT,EmaRetestShort,SHORT,2026-02-12T14:00:00.000Z,DOWN,TEST,2026-02,2.02,TP1,16
BNBUSDT,EmaRetestShort,SHORT,2026-02-13T06:00:00.000Z,DOWN,TEST,2026-02,-1.60,STOP,9
BNBUSDT,EmaRetestShort,SHORT,2026-02-15T08:00:00.000Z,DOWN,TEST,2026-02,3.35,TP1,31
BNBUSDT,EmaRetestShort,SHORT,2026-02-23T23:00:00.000Z,DOWN,TEST,2026-02,-0.69,STOP,1
BNBUSDT,EmaRetestShort,SHORT,2026-02-24T01:00:00.000Z,DOWN,TEST,2026-02,1.76,TP1,12
BNBUSDT,EmaRetestShort,SHORT,2026-02-24T17:00:00.000Z,DOWN,TEST,2026-02,-0.82,STOP,8
BNBUSDT,EmaRetestShort,SHORT,2026-02-26T11:00:00.000Z,DOWN,TEST,2026-02,-1.39,STOP,17
BNBUSDT,EmaRetestShort,SHORT,2026-02-27T09:00:00.000Z,DOWN,TEST,2026-02,1.88,TP1,4
BNBUSDT,EmaRetestShort,SHORT,2026-02-28T01:00:00.000Z,DOWN,TEST,2026-02,1.66,TP2,5
BNBUSDT,EmaRetestShort,SHORT,2026-02-28T14:00:00.000Z,DOWN,TEST,2026-02,-1.12,STOP,4
BNBUSDT,EmaRetestShort,SHORT,2026-03-05T01:00:00.000Z,DOWN,TEST,2026-03,-1.43,STOP,9
BNBUSDT,EmaRetestShort,SHORT,2026-03-05T15:00:00.000Z,DOWN,TEST,2026-03,1.80,TP1,20
BNBUSDT,EmaRetestShort,SHORT,2026-03-07T03:00:00.000Z,DOWN,TEST,2026-03,1.02,TP1,16
BNBUSDT,EmaRetestShort,SHORT,2026-03-08T00:00:00.000Z,DOWN,TEST,2026-03,-0.74,STOP,10
BNBUSDT,EmaRetestShort,SHORT,2026-03-08T11:00:00.000Z,DOWN,TEST,2026-03,1.39,TP1,11
BNBUSDT,EmaRetestShort,SHORT,2026-03-08T22:00:00.000Z,DOWN,TEST,2026-03,-0.87,STOP,4
BNBUSDT,EmaRetestShort,SHORT,2026-03-10T18:00:00.000Z,DOWN,TEST,2026-03,-1.58,STOP,19
BNBUSDT,EmaRetestShort,SHORT,2026-03-13T15:00:00.000Z,DOWN,TEST,2026-03,-2.54,STOP,60
BNBUSDT,EmaRetestShort,SHORT,2026-03-16T14:00:00.000Z,DOWN,TEST,2026-03,-1.55,STOP,11
BNBUSDT,EmaRetestShort,SHORT,2026-03-17T03:00:00.000Z,DOWN,TEST,2026-03,2.52,TP1,33
BNBUSDT,EmaRetestShort,SHORT,2026-03-19T10:00:00.000Z,DOWN,TEST,2026-03,1.09,TP1,3
BNBUSDT,EmaRetestShort,SHORT,2026-03-19T22:00:00.000Z,DOWN,TEST,2026-03,-0.85,STOP,6
BNBUSDT,EmaRetestShort,SHORT,2026-03-20T06:00:00.000Z,DOWN,TEST,2026-03,-0.70,STOP,2
BNBUSDT,EmaRetestShort,SHORT,2026-03-20T09:00:00.000Z,DOWN,TEST,2026-03,1.84,TP1,38
BNBUSDT,EmaRetestShort,SHORT,2026-03-21T23:00:00.000Z,DOWN,TEST,2026-03,-2.06,STOP,36
BNBUSDT,EmaRetestShort,SHORT,2026-03-24T01:00:00.000Z,DOWN,TEST,2026-03,-1.27,STOP,23
BNBUSDT,EmaRetestShort,SHORT,2026-03-26T02:00:00.000Z,DOWN,TEST,2026-03,1.40,TP1,6
BNBUSDT,EmaRetestShort,SHORT,2026-03-26T22:00:00.000Z,DOWN,TEST,2026-03,1.19,TP2,10
BNBUSDT,EmaRetestShort,SHORT,2026-03-27T08:00:00.000Z,DOWN,TEST,2026-03,2.98,TP1,62
BNBUSDT,EmaRetestShort,SHORT,2026-03-29T22:00:00.000Z,DOWN,TEST,2026-03,-1.35,STOP,2
BNBUSDT,EmaRetestShort,SHORT,2026-03-30T17:00:00.000Z,DOWN,TEST,2026-03,1.85,TP1,16
BNBUSDT,EmaRetestShort,SHORT,2026-03-31T09:00:00.000Z,DOWN,TEST,2026-03,-1.96,STOP,4
BNBUSDT,EmaRetestShort,SHORT,2026-03-31T14:00:00.000Z,DOWN,TEST,2026-03,-1.48,STOP,3
BNBUSDT,EmaRetestShort,SHORT,2026-04-01T10:00:00.000Z,DOWN,TEST,2026-04,-0.61,STOP,2
BNBUSDT,EmaRetestShort,SHORT,2026-04-01T12:00:00.000Z,DOWN,TEST,2026-04,-0.82,STOP,5
BNBUSDT,EmaRetestShort,SHORT,2026-04-01T17:00:00.000Z,DOWN,TEST,2026-04,1.83,TP1,9
BNBUSDT,EmaRetestShort,SHORT,2026-04-02T02:00:00.000Z,DOWN,TEST,2026-04,-2.84,STOP,140
BNBUSDT,EmaRetestShort,SHORT,2026-04-08T13:00:00.000Z,DOWN,TEST,2026-04,-1.61,STOP,130
BNBUSDT,EmaRetestShort,SHORT,2026-04-14T18:00:00.000Z,DOWN,TEST,2026-04,-1.28,STOP,23
BNBUSDT,EmaRetestShort,SHORT,2026-04-16T10:00:00.000Z,DOWN,TEST,2026-04,-0.96,STOP,5
BNBUSDT,EmaRetestShort,SHORT,2026-04-17T05:00:00.000Z,DOWN,TEST,2026-04,-0.68,STOP,4
BNBUSDT,EmaRetestShort,SHORT,2026-04-18T08:00:00.000Z,DOWN,TEST,2026-04,2.35,TP1,23
BNBUSDT,EmaRetestShort,SHORT,2026-05-01T09:00:00.000Z,DOWN,TEST,2026-05,-0.74,STOP,3
BNBUSDT,EmaRetestShort,SHORT,2026-05-01T20:00:00.000Z,DOWN,TEST,2026-05,-0.85,STOP,25
BNBUSDT,EmaRetestShort,SHORT,2026-06-05T10:00:00.000Z,DOWN,TEST,2026-06,1.49,TP1,3
BNBUSDT,EmaRetestShort,SHORT,2026-06-05T13:00:00.000Z,DOWN,TEST,2026-06,-2.71,STOP,43
BNBUSDT,EmaRetestShort,SHORT,2026-06-07T19:00:00.000Z,DOWN,TEST,2026-06,-1.73,STOP,3
BNBUSDT,EmaRetestShort,SHORT,2026-06-08T05:00:00.000Z,DOWN,TEST,2026-06,-1.64,STOP,10
BNBUSDT,EmaRetestShort,SHORT,2026-06-08T23:00:00.000Z,DOWN,TEST,2026-06,1.96,TP1,15
BNBUSDT,EmaRetestShort,SHORT,2026-06-09T14:00:00.000Z,DOWN,TEST,2026-06,-1.83,STOP,42
BNBUSDT,EmaRetestShort,SHORT,2026-06-15T20:00:00.000Z,DOWN,TEST,2026-06,2.39,TP2,17
BNBUSDT,EmaRetestShort,SHORT,2026-06-16T13:00:00.000Z,DOWN,TEST,2026-06,3.69,TP1,50
BNBUSDT,EmaRetestShort,SHORT,2026-06-19T03:00:00.000Z,DOWN,TEST,2026-06,-1.14,STOP,27
BNBUSDT,EmaRetestShort,SHORT,2026-06-24T22:00:00.000Z,DOWN,TEST,2026-06,-0.81,STOP,6
BNBUSDT,EmaRetestShort,SHORT,2026-06-25T10:00:00.000Z,DOWN,TEST,2026-06,2.35,TP1,3
BNBUSDT,EmaRetestShort,SHORT,2026-06-25T18:00:00.000Z,DOWN,TEST,2026-06,-1.11,STOP,3
BNBUSDT,EmaRetestShort,SHORT,2026-06-26T01:00:00.000Z,DOWN,TEST,2026-06,-1.38,STOP,6
BNBUSDT,EmaRetestShort,SHORT,2026-06-26T11:00:00.000Z,DOWN,TEST,2026-06,-1.55,STOP,5
BNBUSDT,EmaRetestShort,SHORT,2026-06-27T04:00:00.000Z,DOWN,TEST,2026-06,1.39,TP1,18
BNBUSDT,EmaRetestShort,SHORT,2026-06-28T02:00:00.000Z,DOWN,TEST,2026-06,0.64,TP1,14
BNBUSDT,EmaRetestShort,SHORT,2026-06-28T16:00:00.000Z,DOWN,TEST,2026-06,-0.94,STOP,20
BNBUSDT,EmaRetestShort,SHORT,2026-06-29T13:00:00.000Z,DOWN,TEST,2026-06,-1.61,STOP,4
AVAXUSDT,EmaRetestShort,SHORT,2025-10-11T18:00:00.000Z,DOWN,TRAIN,2025-10,4.31,TP1,2
AVAXUSDT,EmaRetestShort,SHORT,2025-10-12T13:00:00.000Z,DOWN,TRAIN,2025-10,-2.99,STOP,1
AVAXUSDT,EmaRetestShort,SHORT,2025-10-13T00:00:00.000Z,DOWN,TRAIN,2025-10,-2.80,STOP,6
AVAXUSDT,EmaRetestShort,SHORT,2025-10-13T14:00:00.000Z,DOWN,TRAIN,2025-10,-2.48,STOP,2
AVAXUSDT,EmaRetestShort,SHORT,2025-10-14T04:00:00.000Z,DOWN,TRAIN,2025-10,4.49,TP1,35
AVAXUSDT,EmaRetestShort,SHORT,2025-10-15T15:00:00.000Z,DOWN,TRAIN,2025-10,5.18,TP1,28
AVAXUSDT,EmaRetestShort,SHORT,2025-10-17T01:00:00.000Z,DOWN,TRAIN,2025-10,3.64,TP2,5
AVAXUSDT,EmaRetestShort,SHORT,2025-10-17T16:00:00.000Z,DOWN,TRAIN,2025-10,-1.98,STOP,6
AVAXUSDT,EmaRetestShort,SHORT,2025-10-17T22:00:00.000Z,DOWN,TRAIN,2025-10,-1.47,STOP,9
AVAXUSDT,EmaRetestShort,SHORT,2025-10-18T12:00:00.000Z,DOWN,TRAIN,2025-10,-1.24,STOP,22
AVAXUSDT,EmaRetestShort,SHORT,2025-10-20T00:00:00.000Z,DOWN,TRAIN,2025-10,-1.89,STOP,3
AVAXUSDT,EmaRetestShort,SHORT,2025-10-20T12:00:00.000Z,DOWN,TRAIN,2025-10,-0.78,STOP,3
AVAXUSDT,EmaRetestShort,SHORT,2025-10-20T15:00:00.000Z,DOWN,TRAIN,2025-10,2.61,TP1,11
AVAXUSDT,EmaRetestShort,SHORT,2025-10-21T13:00:00.000Z,DOWN,TRAIN,2025-10,-1.80,STOP,1
AVAXUSDT,EmaRetestShort,SHORT,2025-10-21T20:00:00.000Z,DOWN,TRAIN,2025-10,3.92,TP1,15
AVAXUSDT,EmaRetestShort,SHORT,2025-10-22T12:00:00.000Z,DOWN,TRAIN,2025-10,2.78,TP2,7
AVAXUSDT,EmaRetestShort,SHORT,2025-10-23T19:00:00.000Z,DOWN,TRAIN,2025-10,-1.79,STOP,17
AVAXUSDT,EmaRetestShort,SHORT,2025-10-24T14:00:00.000Z,DOWN,TRAIN,2025-10,-2.03,STOP,28
AVAXUSDT,EmaRetestShort,SHORT,2025-10-26T01:00:00.000Z,DOWN,TRAIN,2025-10,-1.64,STOP,7
